rep,id,tau,g,c,a1,a2,a3,d,tau1,tau2,tau3
2,67,0.457787686894348,2.45922671435953,0.627148138577989,2.86314187556367,0.317396729001449,1.37951131176401,0.438904573384217,0.0095561471661108,0.112715807393756,0.0339532645973798
3,67,0.463505607985554,2.97657275634119,0.528196110758368,2.11296795774563,0.756468407159984,1.13236444009409,0.512827743995084,0.0103519645830076,0.514147185509235,0.0555613358269207
4,67,0.318185418377612,2.65698513673139,0.866519873164073,2.85903955543186,1.18028868600391,1.10832455279764,0.201135516522454,0.00976994203818297,0.177612056771763,0.0757702641425111
1,69,0.298716549411947,3.64453675363296,0.46612428287846,0.849913916146978,0.638080608932336,6.97367810542687,0.214137827487235,0.0097436475866906,0.0526763617897774,0.0378860138767039
2,69,0.299527549216611,3.65743731128203,0.46612428287846,0.849913916146978,0.659582083274888,8.19543125976426,0.21187427034044,0.0100197097353135,0.0526763617897774,0.0374992837188555
3,69,0.299527549216611,3.65743731128203,0.46612428287846,0.849913916146978,0.659582083274888,9.1770289298475,0.208463068186538,0.00979875542633301,0.0526763617897774,0.0369129819237618
4,69,0.303501695258497,3.65739051622434,0.467282018469122,0.849913916146978,0.659582083274888,6.24441389595601,0.222187966787653,0.00999724954472648,0.0526763617897774,0.0365775388632303
1,71,0.579940410818871,2.80952345929178,0.651049175946236,1.08894970586357,4.40915643414186,4.33933911663945,0.554746881172512,0.00948541436012053,0.158778081802896,0.0505655068965557
2,71,0.445628720983286,2.20049321516193,0.235687010592687,1.96048605133214,2.97193801257323,0.564277856006912,0.216453546063537,0.0101942215594401,0.329195086665125,0.0788143177106225
3,71,0.451546728303119,2.42491711988871,0.306269674701822,1.59588475275442,1.08422174064711,3.00347403676793,0.349516148661115,0.00986662460179747,0.660243136722478,0.0171450562506616
4,71,0.549163909758547,2.04755237966522,0.531084097925932,0.601192675283401,1.30847929916325,2.21793536922902,0.268091529913243,0.0100704433435231,0.0776007382258902,0.0697366815933924
1,72,0.576513887362096,2.42630011983747,0.618351054178474,1.4112902355664,1.96555706457877,2.37714018148219,0.367770563816979,0.0101051189460276,0.0442107147273902,0.0363212359151858
2,72,0.565157132571118,2.93095494210159,0.824425302971434,1.39392647595668,2.24618628372063,2.35591014116963,0.463543394433856,0.010197942656755,0.0830912056351707,0.0246545632322981
3,72,0.487623528444915,2.34924700757561,0.443788486213627,3.58010004392628,2.74796352238487,3.9757851647216,0.262590951235854,0.010378621320863,0.0103680006548876,0.0358114592459517
4,72,0.574849841086368,2.74319907941338,0.699772365539264,1.94548444955881,0.575880892813472,3.32269468879434,0.406728119792351,0.0104725575277759,0.0512839487428366,0.0677914310841912
1,73,0.697399854973429,3.53042857220654,0.492432194336205,3.71328957439561,0.535299750686096,4.58160631221403,0.270833620083408,0.00962584306441933,0.170379340555958,0.044425801195447
2,73,0.659656448349881,3.51669766447198,0.444571012165397,3.2928024344073,0.477760830999683,3.11072332697256,0.243686240350103,0.0105341985152458,0.194160657510598,0.0502740174417371
3,73,0.625793570805874,3.51669766447198,0.389564022886055,3.23374956315707,0.571819368692277,3.16116547372786,0.285350292334348,0.00940520203874087,0.184632667331265,0.068885533075031
4,73,0.732217264133486,3.32814910036938,0.360100268120535,4.12438972098341,0.437510643448417,2.62253771275238,0.260633021826894,0.00949460208130745,0.184632667331265,0.0699235499906661
1,74,0.520498575572132,3.05781749762234,0.605199312107856,2.33879851267817,1.52696642166044,4.60338651325945,0.287905022332862,0.00941407354568346,0.0513738715755544,0.0364534840174631
2,74,0.747638313212986,2.73427697813267,0.784567567973703,1.12808736334691,3.45618747555049,5.03504679042824,0.429647175731105,0.0103513103527396,0.00827652025358028,0.10898892843259
3,74,0.587854431057511,3.06400502116486,0.773859129539509,0.97638044591916,3.72235254609344,2.90730787659326,0.218251048445456,0.00955437171635955,0.0447632228715429,0.058307714003016
4,74,0.492081619439871,3.35732186512241,0.748099178826168,1.46169377499685,3.73111243853378,8.09477399739802,0.261123219769697,0.00994739964978992,0.0227637820740185,0.0594258104143653
1,75,0.536898957735173,2.72571248899244,0.401724431267121,2.07808545900195,2.41564371099627,5.36213600894765,0.372857584330847,0.0098951208073157,0.0135324334121631,0.0225206232409841
2,75,0.528675525378813,2.71642692729259,0.408218454482599,2.07546670169847,1.93750299657914,5.86045198557359,0.302115372664666,0.00955252156346889,0.0129672445075231,0.023760808925398
3,75,0.513822319328721,2.71642692729259,0.408218454482599,1.88767325031518,1.95782544727775,4.67851171313547,0.316628319222895,0.00943336998924026,0.00843025215878265,0.0296925553915075
4,75,0.543650586339808,2.71642692729259,0.408304196608213,2.01465021108847,1.828665329315,4.31770235519948,0.339683206149511,0.0100980533317772,0.00707661482722243,0.0282476785722305
1,78,0.307611646799734,2.13983724416007,0.853639025773751,1.70328668176193,1.73811083342161,1.97726909002726,0.189170341902387,0.0108374360350724,0.175537193979727,0.0415250322310693
2,78,0.376251535518387,1.7804461775343,0.791120083615501,1.44141970510823,1.18889735553318,1.17102936013462,0.354428332788426,0.00996961499465656,0.144090743320712,0.0543813575170929
3,78,0.396210918756976,1.73961162663249,0.332049010479188,1.26494054944659,0.467356489084909,3.15266770738636,0.170620562315952,0.00986146998899417,0.186590647050546,0.0424084589950609
4,78,0.434816379448525,2.09151790343375,0.199067340380986,3.03142550532835,9.04406030644462,1.6722801660172,0.207060137768219,0.0099168665569504,0.892545269912412,0.0699907627824467
1,79,0.688715416162949,3.24568375512847,0.733225608585449,0.939442463696895,4.84379440007298,1.42616747183743,0.222544306839423,0.0097598711352924,0.0111916164431993,0.0427237437817305
2,79,0.578391292735011,3.49152892398614,0.720897874842622,0.99106069755666,3.06503528142337,1.35994320133129,0.236195261377762,0.00956272284932124,0.00394287832409784,0.0463886512597835
3,79,0.578391292735011,3.50160602612795,0.720897874842622,0.99106069755666,6.79953267516402,1.34936350307506,0.213766391662556,0.00991774680923282,0.00594451119964801,0.0463886512597835
4,79,0.569475565310465,3.48250250294246,0.711434167328307,0.911607075176636,3.92766301128239,1.36795605937395,0.221488278254725,0.0102210256695111,0.00705849198780319,0.0444545644091997
1,80,0.428695374527877,2.37959727851632,0.468346686796324,2.7055512954085,0.436249677590618,5.25698551166419,0.235753835167488,0.0101162079496862,0.0794343240177379,0.0258520213257832
2,80,0.554502832676149,2.41550689931108,0.367313816088816,2.29889936073444,0.932473614415136,2.36896109479865,0.27394723687418,0.00974657471605482,0.173424500855469,0.0645158176324666
3,80,0.520493445838261,2.29593777011361,0.698194855060274,3.92880707674835,2.73972507960924,6.22095084143786,0.238013241044659,0.00954540222188108,0.0239171620973996,0.0318388621443915
4,80,0.641821154487737,2.34396648979079,0.629840589562355,1.06186891411856,3.38388298932662,3.03140991190197,0.31444778659508,0.00929175573372716,0.0585350218880821,0.0630437890766813
1,81,0.485088810680192,2.70764213723933,0.787948097032333,2.09502609010358,1.43688241162922,2.64204554619244,0.334806900663759,0.00983867203572827,0.157851568091408,0.0478937210778764
2,81,0.563524667755986,2.39169225782701,1.06482971270963,0.769802807956597,1.35312967375286,3.0027225969554,0.299033270348469,0.00943392662066685,0.450693031242083,0.0326438612381804
3,81,0.499163212757724,2.43201073890719,1.05522085703525,1.50282806682989,0.573063355648861,2.38942253033835,0.20329404028848,0.0101741921846869,0.71449601165264,0.0643719596022663
4,81,0.586218837196921,2.34660230752679,0.809893515949961,1.76224752233371,0.917710117547824,2.35843542195214,0.382845571415405,0.00954774707675889,0.277271354571726,0.0436199671030589
1,82,0.453507627024644,3.043765147039,0.718425827331667,1.40423773870165,6.59469113665214,3.46980891229198,0.176622058228289,0.0102788751109991,0.240769891346045,0.0541517163118518
2,82,0.426241034004665,2.44910151680922,0.568173712219752,1.24546382812948,1.70619801436501,1.71956271328353,0.213089179696423,0.00925762993470937,0.139272136807106,0.0786878653234919
3,82,0.321824265171896,2.70778037395285,0.557826860492098,2.00133438669317,3.25163074851643,3.31380605461931,0.223985146606571,0.0102926755454305,0.0166717832185232,0.070569009846109
4,82,0.439594482522516,2.53151903316458,0.790241693291486,2.63752061982499,1.98705772562773,1.69196109349907,0.33697789362895,0.0103461957400782,0.00916248571639293,0.047110173147639
1,83,0.287353829248497,2.2551362868394,0.263763354063152,1.0351175823153,2.91975483351475,1.870816039188,0.422562840071643,0.00964986235253692,0.00364203602091308,0.0189386927690879
2,83,0.280269138888672,2.26422162021197,0.263763354063152,1.0356300504414,2.91975483351475,2.1685940240648,0.430998616033739,0.0100123512275918,0.00298962459100499,0.0189386927690879
3,83,0.300827166602924,2.24731453503197,0.263763354063152,1.0356300504414,2.90792904782865,2.06162699402137,0.468708431119637,0.0104557935010262,0.0032165381453304,0.0189386927690879
4,83,0.300827166602924,2.24828004757753,0.263763354063152,1.0356300504414,2.67981932663382,2.06162699402137,0.388182125293141,0.00998686942878474,0.00271517176639323,0.0199819440505158
1,84,0.355484091690832,2.61129703916441,0.469899246492137,1.0097210713797,6.70609184662521,2.73180344666132,0.26106590393547,0.00943143160739826,0.0386297703483863,0.0304868935009322
2,84,0.311735501337888,2.36484781552284,0.394801741792428,1.23510700543777,1.96940105810285,1.43030002379992,0.246817169116323,0.00999523866195664,0.00739257898622266,0.0379980084032567
3,84,0.299203152936793,2.49802203131124,0.393675752056942,1.8088583833846,1.29754470008281,2.45662144816485,0.155649607377333,0.0101228558706082,0.0160244729187405,0.0311510385487272
4,84,0.346411537209657,2.11371984483647,0.292311006951184,2.06791790012328,3.41079962933031,3.10073304383085,0.405736408500597,0.00913702272014945,0.0209142465709684,0.0163822406504733
1,85,0.528117755233599,2.35834679421065,1.10697857463172,1.46244111751964,3.16625539602234,1.63332986360171,0.308369060754866,0.0098655644463026,0.101108914394684,0.0290908357083059
2,85,0.448549630769108,1.89234659152371,0.510823356114609,2.71480749767898,1.06136044906117,2.01951089902807,0.148878333725345,0.00950922984930947,0.0253767183664924,0.0385110575652313
3,85,0.452362787568194,2.43104485674019,0.661626422853145,1.07035069502009,3.97244225743843,5.51570808520997,0.387781031810361,0.00945444561704611,0.345062219968882,0.0578417257890185
4,85,0.30589862241149,2.51322707622067,0.686171626935251,3.0913760983477,1.85846780130909,3.09694966296458,0.200435288256056,0.0100502335622937,0.113246412416841,0.0344518786758825
1,92,0.393102381677832,2.75398037041552,0.283655347288974,2.09577528364315,0.557341604594917,11.1623305136717,0.310164796730259,0.00947312523927868,0.120852803195307,0.0406933749265613
2,92,0.422891805850918,2.99408030913766,0.359894739949312,2.01392381044236,0.529673756639149,10.1495436286428,0.320064255369937,0.00942088539933746,0.0863601260565379,0.0671162971338046
3,92,0.387095211054657,2.95800058377773,0.351450167500489,1.87205245164089,0.477378758260046,9.46387543329128,0.305431480941781,0.0103111507921446,0.107023633763478,0.0517676486339217
4,92,0.388800931553434,3.02297574123179,0.384659284120908,1.86321433731882,0.621794956127166,6.49404655594464,0.245607869465999,0.00939737080252647,0.0798797115312956,0.0593333000664163
1,97,0.512173152961655,2.86204124214912,0.47002004537466,2.75420231214793,1.13629365619054,3.73062132382217,0.456600458800551,0.00983329958100447,0.0422415541004184,0.0358775008533878
2,97,0.645353854176177,2.79133418478466,0.607740218709366,3.44763125820787,1.11329160882566,3.218726328134,0.246488799929996,0.0101229349726724,0.0121233192307192,0.043228043184961
3,97,0.645349429525054,2.85973708617428,0.518232069391576,5.0084195574937,1.66398980066078,4.54033267057987,0.269560110551586,0.0105372014135046,0.0102841954627033,0.0373248269234132
4,97,0.455410432528412,2.70881268229817,0.370363783475636,3.03234101752687,1.00178772125467,2.13800547528317,0.244643889455062,0.0110391400985115,0.0435731072608177,0.0500051820131507
1,101,0.463979319337783,2.02632369197181,0.42160140752138,3.25485398517074,3.34260206546686,1.32799187188076,0.106391319463425,0.0102190710562738,0.0466057347796577,0.0409163845330532
2,101,0.490308587813128,1.96724426758696,0.29635339757486,3.53220648286624,0.878426308601127,2.57280994349094,0.166861076288108,0.00978591732671241,0.0386248228207458,0.0559327144325719
3,101,0.485662491157978,2.36888652849388,0.538292371937225,3.00079115141856,1.69741826140509,1.62715804904241,0.278790339483067,0.00973047456614055,0.0414597858678324,0.0728963977092169
4,101,0.475147007897033,2.39371017136422,0.648521937861577,1.7444702577632,1.71192746736364,3.74179559330842,0.304421951390421,0.00912759026134951,0.0990040064378638,0.0508421758752116
1,102,0.498874802890426,2.63679286889142,0.281825733736515,1.57749702165897,0.854030078552539,3.96622705539321,0.381746213162854,0.00932646408468519,0.048380983401279,0.0547654706409108
2,102,0.393141064264921,2.64235152303773,0.283592963801033,1.57749702165897,0.854030078552539,3.59141413138187,0.297355544354185,0.00995461176769406,0.0346199139868333,0.0545419705636772
3,102,0.425076749247943,2.64235152303773,0.28169329372094,1.57749702165897,0.878383434904913,3.59141413138187,0.348987890475918,0.00987750738404752,0.0374685059796655,0.0545419705636772
4,102,0.419524226452629,2.65863296231537,0.278049516499849,1.57749702165897,0.878383434904913,3.5571725808163,0.318273061307556,0.0101688205200619,0.0374685059796655,0.0590535239160358
1,103,0.842559800735118,3.26918982665431,0.685547410415207,2.49016236979159,6.57205610226109,2.78428102117288,0.262600825961685,0.0112536470955903,0.0604991711607191,0.0504406710427377
2,103,0.838548999172091,3.27639752910125,0.752342735548242,2.32152481832595,8.84474817418703,2.92569446383487,0.228775504495963,0.010122931751412,0.0463961225122092,0.0504406710427377
3,103,0.838548999172091,3.27395384041213,0.749533282992535,2.32152481832595,9.930598093165,2.82662927114684,0.249838652135593,0.00906627822960991,0.0463961225122092,0.0508228432327325
4,103,0.838548999172091,3.27395384041213,0.741837742491956,2.3052718754868,7.98156121924097,2.82662927114684,0.249838652135593,0.0101462129743232,0.0497084030274429,0.0518586343274898
1,104,0.389902824722346,2.87105494379503,0.720596212332022,1.56026148878626,1.90948343504554,6.74838947736559,0.26954364201978,0.0103703219801433,0.0706862393859776,0.0251874926891667
2,104,0.550353416881999,2.11907111511198,0.356137544740651,1.74916725107333,0.914569676900848,2.55615045717668,0.296832098257059,0.00960713715792551,0.164712334910266,0.0668008801661114
3,104,0.527025546687823,2.09422533271383,0.748372700655197,1.05131559199376,2.74029185148723,1.40890488808875,0.141422162667762,0.00931643150830512,0.0611144558083799,0.0429910981053046
4,104,0.358439592955504,2.03133365123491,0.559292603117897,0.451380526134456,3.1654318224389,0.871443856070113,0.208924769898082,0.0102710964206579,0.270114448665104,0.0708642336035523
1,105,0.652911778265534,2.6603845881484,0.397213637184952,2.17275183500694,0.807393272008292,1.94538845625578,0.37955995822747,0.00957272219608202,0.441528711957379,0.0605019190641932
2,105,0.672758124627709,2.34809072983629,0.53488407903225,4.17596063222413,0.367641860793374,2.46176590601124,0.207298552623943,0.0106007698673643,1.57293867835653,0.0549806408513691
3,105,0.547872117454841,3.10260367950136,0.669435280468605,1.53921601871399,0.594455021328552,3.58704775788142,0.252965985246048,0.0103071469112997,0.459638989077718,0.0482593803184998
4,105,0.746832619919235,2.31776523630602,0.497805327699399,1.90267967510932,1.35798378720313,4.55183316361486,0.233708963168688,0.0104326746491733,0.166776746123879,0.083033942596545
1,106,0.742030908408871,3.34148804388965,0.899294555730778,1.76600380335399,6.6563109515884,2.07654596544471,0.21508240363855,0.0105091866314224,0.0649555876718902,0.0403051755740317
2,106,0.742030908408871,3.34148804388965,0.879555733888514,1.74230871368545,4.39891817727832,2.22532222892818,0.262372739714376,0.00991844110220352,0.0579077951589674,0.0479021754770736
3,106,0.731467624650672,3.35152904460576,0.864050618405643,1.78183886759514,4.39047663714497,3.01108985223093,0.298563787491199,0.00977925663831083,0.0563546368682277,0.0409956032176438
4,106,0.716427008223236,3.26766056610542,0.736779093662502,1.88839919930955,5.46294634613607,1.97356711673908,0.238784045728326,0.0101644078256916,0.0302499338572596,0.0679661215348654
1,107,0.490858120855069,3.36444450494704,1.89845643610621,1.41634653497204,0.894332485999837,3.89874621361722,0.23217030250373,0.0109057284690656,0.124630693667482,0.0694485453784713
2,107,0.321112076320906,2.48173330014301,0.512302074414484,1.00974955876246,1.212157954139,2.1799274753607,0.120832876701033,0.0108122281170741,0.127159800595364,0.0386872009300413
3,107,0.405781789494247,2.35245264234827,0.49616046632988,1.32358345605181,1.17221880223033,3.06873404734069,0.354456546715069,0.00989855719603741,0.0681851516810954,0.067291825352837
4,107,0.606138378669349,2.81112783244547,1.386661510726,1.58625147188207,2.6603623808662,2.61756880917688,0.227756913845504,0.010487630308935,0.0340128133012234,0.0483534806591509
1,108,0.860812651934634,2.8959006387426,0.373649583919091,4.23005016190017,0.927178978833988,1.70737414521357,0.63928622766649,0.0094672793216087,0.0279156025557782,0.0516475537152616
2,108,0.848369919632902,2.8959006387426,0.373649583919091,4.10706469624903,0.89582089179714,1.85141656011189,0.609736184266338,0.00955096521709526,0.031703923795731,0.0513660700302358
3,108,0.848369919632902,2.8959006387426,0.373649583919091,4.10706469624903,0.965639385725866,2.02771168174712,0.649568406762091,0.0107102124738889,0.031703923795731,0.0476900649498184
4,108,0.848369919632902,2.8959006387426,0.379737477230093,4.10706469624903,0.965639385725866,1.78866116522286,0.625971487821093,0.00965308841018896,0.0316244217751855,0.0476900649498184
1,110,0.58343563639248,2.45611978297038,0.952294958934982,1.70750810307454,1.41868304182199,2.73479118652803,0.422406681841871,0.00968852417744697,0.0774534543882921,0.0644121315621097
2,110,0.429841121012271,1.75577308740589,0.647822938914585,0.501229048061325,4.18643416137823,4.42948562327001,0.294269958051127,0.0103558950290146,0.0359113543141804,0.0474149968379229
3,110,0.31075645444569,3.22941005568372,0.945068489974439,1.56161955705255,1.76604044421721,1.34157280631388,0.15976344199222,0.00990561737874394,0.0585078573226269,0.0968817931932473
4,110,0.252821314103876,2.74807197738555,0.418871406945274,4.13445467768172,0.639055598087941,3.03626095775657,0.736658869414873,0.0103970957629618,1.34859203387311,0.041612456299108
1,111,0.404006145621277,2.02105584126525,0.372897463244315,1.20016380306619,1.76007082458518,1.22824949737813,0.439390948129364,0.0102838929912504,0.0553117806739498,0.0727211081652514
2,111,0.647417705426422,1.70934121796755,0.441697318012449,1.82416321861364,0.609146664017598,2.07069952918252,0.333475951615396,0.0100980807357981,0.0344328871384985,0.100240541739645
3,111,0.430726127915009,2.28462097708997,0.753974545131922,1.00452357659943,1.82315887970019,1.30054027668313,0.370355290359812,0.0103616370486023,0.0249880712935831,0.0165576220189339
4,111,0.199367254029764,2.34220520058926,0.475116562340529,2.01391319326281,4.28892466438541,0.860129226203399,0.251347512869234,0.0104855758858414,0.0643867966282059,0.0270096697033795
1,113,0.625814699537013,1.74899439020858,0.950674106861869,1.36313917087449,3.50035669183917,2.46618890678667,0.0990648564898303,0.0105010901264945,0.94809430296622,0.0693149243181292
2,113,0.478652061494305,2.57998182298785,0.850472070347032,1.55061395332412,0.775849067373769,1.59900532019008,0.155894632458933,0.00972230645391118,0.0581222000144461,0.0582957783140349
3,113,0.219019606971643,2.65813820762552,0.62846145464815,1.50633877745531,5.03182056899001,1.53333317620748,0.135441265547041,0.00995017706037814,0.107035937052032,0.0144307975137726
4,113,0.46933752696439,3.07085102406526,1.10005620699841,1.3610075638296,1.24349844629157,0.799430059356175,0.311626356180094,0.00869892220383886,0.187993931178147,0.0548284048920769
1,114,0.401280754462006,2.80907096103796,0.705193548535145,1.42884125740273,2.50977623125623,0.645860839039787,0.101952103731093,0.00965646411539783,0.0291660426157138,0.0708379772423336
2,114,0.358478450553295,2.75790060889787,0.597375247244131,1.11138133582071,2.57330973486606,2.71772298569237,0.284580939113255,0.00980278557605179,0.0921019597798865,0.0605872641985099
3,114,0.255539584675095,2.51449602278158,0.39517797102363,2.11747719335991,0.966698173906277,2.02716713508041,0.241475222592961,0.00989946100234412,0.0268891601922087,0.0814904763786349
4,114,0.718279327622545,2.08343592095336,0.538846080487358,1.75672611539775,1.03738142835971,1.53548054821645,0.170448857895813,0.0103286122701876,0.0209685454940963,0.0445357233284576
1,115,0.325941182190016,1.90926900704121,0.466685928154821,1.66341780493973,0.238061166016123,1.49076112513078,0.343157858330828,0.0106653303373221,0.497783953127081,0.0547276466097014
2,115,0.645998556010746,2.529887943911,0.883266211813584,1.52850913838964,0.968767099067691,3.41606972309667,0.247062973809811,0.0097858857040976,0.133163754382082,0.0236978644046954
3,115,0.464392745051487,2.26571425910901,0.324871010688793,1.73720558997033,2.25271795680998,0.796166271880133,0.156130091877267,0.0105937255431595,1.07472431600838,0.0374122998552764
4,115,0.549434181265576,1.64941029283274,0.796758284313955,3.19675080159394,0.356157262027132,3.41016171225503,0.154609253808264,0.0109342871101511,0.0371578351010983,0.0394621026123953
1,116,0.666008370444097,2.39897361769035,0.579122757939007,0.979398880387904,2.26582981102066,3.77304346830638,0.274361082855061,0.0103278047440216,0.0968434759383076,0.0544101202004578
2,116,0.287843682393835,2.24026659480452,0.260555679637517,1.95040115055053,4.34433148573645,2.64315472018942,0.536880331736218,0.011509876028967,0.0156969418528967,0.0825782307296436
3,116,0.426703163716769,2.98992853898199,0.700533057463671,0.928756123860848,1.98788788381309,3.14544839329971,0.31914820375435,0.0102863468846702,0.11244918106686,0.0547041192794736
4,116,0.425221478243012,2.89932103096664,0.619720223605892,1.89044919335389,1.262562671929,6.70653804013669,0.177076457330871,0.0104058872587502,0.0190251319340068,0.0743066816790565
1,117,0.397640232877658,3.505591286405,0.519287987747839,1.56528537489879,2.22496470007389,4.24634233221657,0.331170713653579,0.0103713241636358,0.012981166638278,0.0355246124858372
2,117,0.411176808904436,3.50570945895703,0.529405237823031,1.78087453465917,2.26600609633491,6.06020774488917,0.339620766564643,0.00958191855257091,0.0121307170759126,0.0287020371502103
3,117,0.390562118125932,3.5451505198979,0.529405237823031,1.65399448247932,2.20985533411789,5.35116302100213,0.337464046063676,0.0104162425048203,0.0097283913189124,0.0317547244463893
4,117,0.389454525261894,3.5451505198979,0.529405237823031,1.65399448247932,2.20985533411789,5.35116302100213,0.337464046063676,0.0100120205924081,0.0125735811917186,0.0299125840750508
1,118,0.305581666383201,2.88131372762529,0.404124190573043,2.14062999108612,0.842700154657952,4.67396186221471,0.281322695260622,0.00996192396501943,0.015536099658084,0.0937090333651903
2,118,0.675880748416326,2.03834684608576,0.341293665843563,1.78162237277231,0.955342986365768,4.84029384510149,0.1852699023885,0.0100870980410846,2.5703737659144,0.0321326348471949
3,118,0.647595789220106,2.40802053783796,0.3210742251434,2.21341796880406,3.89653527370615,8.18039583032531,0.235445572405412,0.0105675737389148,0.0409038791278397,0.0777809869763309
4,118,1.15436634849351,2.0977231758684,0.707070368246177,1.23062156789331,0.954115328251244,2.81060596308378,0.271890906585448,0.00991676900657187,0.236050464990076,0.0216992533350362
1,120,0.43919470987643,3.66806412023177,1.12456586070512,0.918400912410157,1.20445916119871,3.81384338688372,0.184958555134408,0.00957819257043872,0.331013242783788,0.0389518404221306
2,120,0.498058427861104,2.64433418679965,0.656612856386,2.05010439646029,0.403570506874199,1.42084648260746,0.0803810062331716,0.00907058692390416,0.0577180773809353,0.0597569233315304
3,120,0.57603627088139,2.63128523757672,0.841736356323579,2.750857680842,1.05548887699758,3.33665267548489,0.195346726148875,0.0109448315971725,0.00964702238528357,0.0251541591340902
4,120,0.502531350009162,2.48779074532035,0.591274778105516,2.02416277118964,1.72394867433996,1.26140865830219,0.334771105203746,0.00983212925420536,2.7559176545002,0.0889481858815079
1,121,0.693460136652274,2.4408286818205,0.896069472850429,1.6326141387659,3.62707600442079,2.81858379694591,0.244756276810942,0.00874584031793064,0.0330539307760346,0.0479097394124613
2,121,0.73661417630714,2.71846213656162,0.808787208923752,1.83250880718421,1.6185569942135,3.90619531708095,0.290081534217516,0.00943126947031515,0.0531379687556947,0.0466721571355721
3,121,0.567638232540885,2.8645762193706,0.495116727623835,1.31426581245487,2.03302491171478,3.9637044916265,0.332363470908365,0.00968558781574239,0.320858034236632,0.0472407129839463
4,121,0.680704709719322,2.41493402172989,0.579171677972077,1.2206454699932,3.39259202777168,3.61566611559385,0.505588514642188,0.00964852935304311,0.11715820031648,0.0561500804687182
1,124,0.378831413719775,1.85315575158055,0.434773193999865,2.36668626103308,3.09656218379053,0.773345299150292,0.42806201157578,0.0113205217508804,0.664086911594078,0.0571667630410278
2,124,0.471593398479401,2.32239997101851,0.850465720909834,2.29633842260464,1.93600505443734,3.47251679680447,0.240024784314014,0.0104716074607235,0.682169082822488,0.0389917558593431
3,124,0.33858493687565,2.31008533658518,0.810314512286061,4.41851877908735,1.22693878459008,0.866395973655646,0.285824442416792,0.00987345784349524,0.113928138626855,0.0489122995819928
4,124,0.436709389289259,2.44305931470797,1.43805958501885,2.24843206485439,2.35820957286341,2.43384784610415,0.304963633437608,0.00931251934534245,0.02457943748282,0.060474492182919
1,125,0.757750218959791,2.54689659286099,0.401207558953117,1.50420483841728,2.04819471031581,4.05183484375362,0.183332767667808,0.0104750388352816,0.117478084589629,0.0581792903485663
2,125,0.756008062321984,2.66030944591813,0.431477103750212,1.25971406120591,4.07247628392773,2.83081200946327,0.203322993003168,0.00926158394182767,0.191828572680156,0.0579883817491456
3,125,0.67037640634079,2.58769744045506,0.36340465763115,1.32850686495114,1.80332110475152,3.16620063061985,0.194356582285069,0.0104135744176714,0.162334156613488,0.0658645782792621
4,125,0.513545370468899,2.5710841426684,0.301063590020443,1.62025547825563,2.52516648115484,8.08338500626484,0.175744775445447,0.0102930101414073,0.152708943420303,0.0331334929557042
1,126,0.474841592542567,3.15653819110345,0.396206724157929,2.98038025027632,1.13320416219548,2.05618460162619,0.234206385073116,0.00987485748826887,0.357425812693694,0.0428719880186579
2,126,0.583135666472425,1.62916415410353,0.628045458534293,0.88649390475715,2.32948488719074,1.58874609750837,0.323737218558041,0.0100707207428732,0.0133538503628749,0.0837616428901327
3,126,0.480701959475624,2.06970932549619,0.42040212981585,0.528875193336923,2.22114620998268,1.64494247829219,0.320009970687165,0.0101860627865821,0.435978693001279,0.0511279047874159
4,126,0.39685746700386,2.12482785129894,1.14158216283788,3.13893032157162,2.03398433478577,2.88321744628957,0.227636718802669,0.00924977149366695,0.074231259325068,0.034097824317745
1,127,0.482242692293727,2.6592625843997,1.58505210343473,2.08661070115951,1.29806306421142,1.25335489120171,0.374099285619263,0.0101305858216594,0.0121815718327651,0.0723095345812056
2,127,0.474383661678399,2.85817807700526,0.952744667297179,1.79242169777215,0.479888734533386,2.87501368766595,0.389735591930429,0.009904979614624,0.312851053480563,0.0959272494704974
3,127,0.394903102767914,2.01330842582081,0.839303374090768,2.11673903195661,2.91867621827782,1.66723131617741,0.242093429556445,0.00996774321357607,0.0160131146260689,0.0286685948834104
4,127,0.306712107341493,1.88217691229271,0.736959979225874,2.00365214876356,1.03618262400744,4.10824881525725,0.187135212127674,0.00962333563112501,0.0486422901178617,0.0349268961521856
1,129,0.638098267426513,2.41575427830391,0.853985460974956,2.49286803557517,1.51990589695529,2.56098671668301,0.274509768938804,0.00934099558415344,0.0575915536782051,0.0224637247394658
2,129,0.672394274229227,2.53884859892576,1.10272761211214,4.25774619741811,2.98798575317222,1.34395303650324,0.402867769877925,0.0103311562207799,0.0290310826067345,0.0283078044035521
3,129,0.681120923443138,2.42274606880015,0.72942273443763,1.70993923018193,0.259711453297314,1.37189468025979,0.261553091725549,0.00946875309851297,0.389161611813803,0.0624965236384286
4,129,0.491828432302071,2.62154143071605,0.929003304478445,2.11814597862687,2.06695069597578,1.30742667207425,0.260832121595424,0.0102723379090739,0.0152073084064789,0.0612971380646597
1,130,0.449166161978286,1.82744019505731,0.928650340427393,2.89887815702432,1.91637045902023,0.944077239262386,0.362598069751229,0.00979655373546309,0.0340701754905612,0.0250423278762942
2,130,0.397267590977093,1.91395987690909,0.36572365612257,1.37336517762637,15.9638241189398,3.78695706304226,0.214899717135747,0.00994069110766901,0.342458028066877,0.0809621126340416
