rep,id,eta_tau,eta_g,eta_c,eta_a1,eta_a2,eta_a3,eta_d,eta_tau1,eta_tau2,eta_tau3
3,60,-0.232428445640007,0.00322367031828216,0.0823315276132461,-0.418661109882601,0.711543897922161,0.600256376035422,-0.14211607869022,0.0113071824856858,-0.759289333906528,-0.70300096678918
4,60,0.259364160828096,-0.103749587768514,0.327434986935119,-0.87700976757155,0.27672987416544,-0.818059827014542,-0.165392760481452,0.0417895487355484,-0.705893998482774,-0.0938788723920174
1,61,0.65398741344194,-0.117110996830315,0.203443570097993,-0.146896731964784,1.64113827548518,1.36279035685764,0.347292771978022,-0.0517098862394924,-0.519147479400425,0.477634522603871
2,61,0.419819640146538,0.0357322886228263,0.11112670003334,-0.198487126170954,1.37288880378856,0.95743787925902,0.32954632370693,0.0342679944639447,0.347314272512868,0.277698379917534
3,61,0.408002666047837,0.0126113389044569,0.342417535542821,0.00524968463352732,1.44099796454186,0.823804647014393,0.138192858109634,-0.0187327873317006,-1.45762356848901,0.506119510360511
4,61,0.280216006063374,-0.0866164108429769,-0.317738814667818,0.285871921686473,1.03860652078419,1.87804453743145,-0.00110654132646024,-0.0708435773539084,-1.48655999938898,0.59229186965334
1,62,0.00464529036856834,-0.239389708747092,0.105519927474554,-0.4633475296502,-0.898324120779803,0.375835223363723,-0.331461816998877,-0.0170506428516409,-0.433960555676556,0.0962009619603094
2,62,-0.891031096798437,0.0724427924405192,0.380002240557957,0.233778893419979,0.290973464595544,0.597745422807522,-0.682350970354751,-0.0185839588148985,-1.00235589173101,-0.225894898086623
3,62,-0.311493562361577,-0.202349266428449,-0.166817092111374,-0.49958383295187,-0.408606243036612,0.174130414757533,0.000423005319710498,-0.1135232395151,0.37748187441233,0.129850198562597
4,62,-0.0321043680886828,-0.255370724603601,-0.706595667061009,-0.0446446805389139,-0.605199473922169,0.1795102562096,0.0322534606037638,0.0068616988878781,0.595468258074321,0.597360021099826
1,67,-0.332278406612877,-0.180303614494457,0.0847083992398622,-0.651310264162268,0.500708875279596,-0.666840879169183,0.195080213574157,0.0246598215239604,1.96109207621852,0.00413167239328462
2,67,-0.137047321322478,-0.0463808529347499,0.169915934316331,0.462276422840773,-1.63641152919837,-0.354849674528343,0.515013058014976,-0.0379293387444545,0.18825489598835,-0.275131097431004
3,67,-0.124634348077562,0.144544747194699,-0.00179920744780033,0.158450417269847,-0.767903261128363,-0.55227111755704,0.670671048367254,0.0420623480044194,1.70589480155883,0.217371454765262
4,67,-0.500818542707799,0.0309642630516616,0.493218199792288,0.460842591745378,-0.323049694940233,-0.573729525950861,-0.265290066295158,-0.0158034350729077,0.642986939446317,0.527589816253641
1,69,-0.56395770374278,0.347001456767487,-0.126814544061816,-0.752263366654874,-0.938099409981377,1.26556380173988,-0.202649097343267,-0.018498425375816,-0.572447964002525,-0.165534088811725
2,69,-0.561246434870002,0.350534904286365,-0.126814544061816,-0.752263366654874,-0.904957604333186,1.42699784648225,-0.213275924422374,0.00944015822778144,-0.572447964002525,-0.175794273829566
3,69,-0.561246434870002,0.350534904286365,-0.126814544061816,-0.752263366654874,-0.904957604333186,1.54012451719028,-0.229507064180736,-0.0128585881790266,-0.572447964002525,-0.191552802966337
4,69,-0.548065636044819,0.350522109711075,-0.124333874748381,-0.752263366654874,-0.904957604333186,1.15510829837342,-0.165745237862174,0.00719604115698278,-0.572447964002525,-0.200681746033311
1,71,0.0994725260709026,0.0867870718170556,0.207318334358682,-0.504429497802912,0.994874633734462,0.791143070173589,0.749242981025236,-0.0453586802125517,0.530892739339708,0.123153556163439
2,71,-0.163966691057667,-0.15754628575867,-0.808762145577871,0.0835492709654489,0.600405516843811,-1.2487874853743,-0.19189300214651,0.0267070775025273,1.26003576758006,0.566978571401284
3,71,-0.150773969034284,-0.0604304632664696,-0.546800840365172,-0.1222148705405,-0.40794631276104,0.423190641873727,0.287280806915176,-0.00595615915627318,1.95599338011945,-0.958406239005002
4,71,0.0449441253054345,-0.229582691034434,0.00365354112517527,-1.09848296157877,-0.219943130069299,0.119997760220831,0.0220594929997225,0.0144907634527143,-0.185037835671758,0.444610351778588
1,72,0.0935465962879585,-0.0598602970925439,0.155789500926633,-0.245138810244557,0.186966945916929,0.189319171687361,0.338190317113135,0.0179281533157373,-0.747647601683108,-0.207713524137043
2,72,0.0736509710021719,0.129100479028606,0.44341969705071,-0.257518589176018,0.320425040438956,0.180348135570269,0.569631045267304,0.0270720311500923,-0.116675908473071,-0.595154101451341
3,72,-0.0739091822024576,-0.0921329552047544,-0.175918777560537,0.685747588345727,0.522051347378746,0.703643265245437,0.00132854418929826,0.0446340797124237,-2.19789057326168,-0.22184817293538
4,72,0.0906560285320759,0.0628969768715511,0.279488245985352,0.0758678634726219,-1.04066317563075,0.524197117895983,0.438875993155846,0.0536442985690215,-0.599236962822664,0.41631969597716
1,73,0.283906094064329,0.315191462426501,-0.0719100694257176,0.722275004580295,-1.11373715998098,0.84547067075658,0.0322357255745046,-0.0306625010312803,0.601412590140239,-0.00629569712712162
2,73,0.228266334469043,0.311294576050538,-0.174157044488302,0.602095849062323,-1.22745377791838,0.458276291097139,-0.0733874611206346,0.0595129975972408,0.732071171813647,0.117372285999702
3,73,0.175567725397578,0.311294576050538,-0.306238620302062,0.583999162522215,-1.04774087912564,0.474361791329757,0.0844485627283939,-0.0538510238990491,0.681753493168023,0.432330080296422
4,73,0.332624446623797,0.256188514042698,-0.384884328857885,0.827274905506003,-1.31546299825023,0.287563452572055,-0.0061555874589088,-0.0443905333268081,0.681753493168023,0.447286396443145
1,74,-0.00866568082567055,0.171473615712927,0.134291001192619,0.259994184478212,-0.0655257164015315,0.850213242097153,0.0933616834487085,-0.0529082131558942,-0.597485067926834,-0.204079068436633
2,74,0.353466490322746,0.059639232217715,0.393865853090251,-0.46911955705481,0.751357343216301,0.939843830090404,0.493695391589748,0.0419991473494295,-2.42319215520184,0.891130197264234
3,74,0.113026518796341,0.173495080932001,0.380123009761335,-0.61354612428232,0.825547120613256,0.390648535598273,-0.183622960148257,-0.0381151473839055,-0.735227891798633,0.265618294471169
4,74,-0.0648082363199589,0.264915782492705,0.346268717113652,-0.21004727374516,0.827897677432585,1.41463967887889,-0.0042765564173886,0.00219720680738877,-1.41144400861364,0.284612544960034
1,75,0.0223570839383085,0.0565020480835537,-0.275500484884935,0.141803860526655,0.393157045931646,1.00278341575971,0.351927576559591,-0.00307218057246666,-1.93152549694553,-0.685684627905149
2,75,0.00692203786876183,0.0530895773618755,-0.259464385317523,0.140542887966706,0.172591276213725,1.09164774218712,0.141540014381211,-0.0383088107774578,-1.97418825151036,-0.632078566196351
3,75,-0.0215753087705423,0.0530895773618755,-0.259464385317523,0.0457018292679864,0.183025639003231,0.866401060268511,0.188459632672535,-0.0508605667190343,-2.40478809239564,-0.409219751623462
4,75,0.034853903743624,0.0530895773618755,-0.259254367565256,0.110802430910569,0.114777619868994,0.786144409473446,0.258744477915192,0.0172286973648273,-2.57981911441996,-0.459104826011359
1,78,-0.534614731851128,-0.185498037695685,0.478241573898999,-0.0570834301328777,0.0639900428263619,0.00513765613684057,-0.326621069672638,0.0878924714267008,0.631236175924112,-0.0738196741092392
2,78,-0.333194935057237,-0.369363815276613,0.402182924569419,-0.224014622680597,-0.315782467069144,-0.518695832067589,0.301237202596476,0.0044279983668669,0.433828487020806,0.195905296635848
3,78,-0.281506139639179,-0.392565924478229,-0.465984264138165,-0.354618032317024,-1.24947170525132,0.471669996589919,-0.429826801533901,-0.00647872487055372,0.6923023881337,-0.052768258852979
4,78,-0.188529006461715,-0.208337737750263,-0.977623682728375,0.519389815785389,1.71329946985794,-0.162390925038601,-0.236259687038383,-0.000876968353974456,2.25746245892247,0.448247167298089
1,79,0.271375314514863,0.231098228616532,0.326186598419467,-0.652111860319481,1.08888962789225,-0.321588232293752,-0.164142745085472,-0.0168347714911121,-2.12144980988192,-0.0453612796406683
2,79,0.096797784452987,0.304111917677867,0.309230639398747,-0.598622654639183,0.631250327737967,-0.369136053922509,-0.104610117074378,-0.0372414650924696,-3.16470378032875,0.0369387386049922
3,79,0.096797784452987,0.306993918150807,0.309230639398747,-0.598622654639183,1.42804513292792,-0.376945987005933,-0.204385167712974,-0.000788209146351596,-2.7541464696859,0.0369387386049922
4,79,0.0812630442299914,0.301523335685207,0.296016042570097,-0.682189377274766,0.879235842734934,-0.363261290727536,-0.168899290488567,0.0293329703141325,-2.58238334680768,-0.00564846273376299
1,80,-0.20270624820969,-0.0792965470481693,-0.122058038659253,0.405662540691572,-1.318349297165,0.982978776753832,-0.106480769406296,0.0190249166317467,-0.161684208779435,-0.547727313474562
2,80,0.0546190830766497,-0.0643186484319008,-0.365050276696296,0.242787312680529,-0.558723176049796,0.185872513344299,0.0436665629619739,-0.0181980563660901,0.619127575073427,0.366794322555531
3,80,-0.0086755362976931,-0.115086435225419,0.277231381696514,0.778692680083375,0.519048826805019,1.15134377439493,-0.0969426519648757,-0.039054372650846,-1.36201849540499,-0.339428482126499
4,80,0.200856857092323,-0.0943832342581415,0.174199910841888,-0.529612674739336,0.730215110872063,0.432448839682728,0.181549083261957,-0.0659864417189141,-0.466989536172818,0.34371344386217
1,81,-0.0791208432454525,0.0498503864040026,0.398165376893461,0.149922849899391,-0.126332977971273,0.294974456165747,0.244284990974233,-0.00879322223960452,0.525040372978979,0.0688683060624515
2,81,0.0707582762621885,-0.0742266366493168,0.699303327104854,-0.851264047402051,-0.186388566405503,0.422940420356758,0.131285880538641,-0.0508015618241359,1.57417169146456,-0.314459284955339
3,81,-0.0505197102765665,-0.0575094299431291,0.690238523077445,-0.182294446006561,-1.04556775270894,0.19447272857218,-0.254615553387984,0.0247403675308107,2.03496263930673,0.364562022596206
4,81,0.110240329956365,-0.0932593543504621,0.42563593314958,-0.0230531612039027,-0.574682466973047,0.181419453313195,0.378362741347625,-0.038808750008617,1.08838187003,-0.0246010991908372
1,82,-0.146440744674288,0.166867474569921,0.305795623442392,-0.250148536078657,1.39745619946418,0.567520534867343,-0.395256773330401,0.0349768605618245,0.947226893642755,0.191673562661448
2,82,-0.20844783844065,-0.0505065802438095,0.0711603592521978,-0.370135143656646,0.0454587590636212,-0.134508967032621,-0.207558196623733,-0.0696658991552442,0.399815061821604,0.565372848713961
3,82,-0.489447195996686,0.0499014393784513,0.0527817842913642,0.104170994524776,0.690347886620136,0.521518405172597,-0.157689218865871,0.0363185617035785,-1.72289711327723,0.45647498831657
4,82,-0.177600160904959,-0.0174082787744895,0.401071995461125,0.380196159807522,0.19784626214534,-0.150690722537585,0.250748371930316,0.0415049223212916,-2.32149726774464,0.0523728623025478
1,83,-0.602738521281086,-0.133017400955222,-0.696214529057269,-0.555128130540838,0.582690898978235,-0.0502042688004029,0.477069210904592,-0.0281703172144053,-3.24407190435847,-0.858909040000549
2,83,-0.627702480404872,-0.128996765370029,-0.696214529057269,-0.554633171011773,0.582690898978235,0.0975000533157644,0.496835920309756,0.00870548513884213,-3.44146695136382,-0.858909040000549
3,83,-0.55691692972201,-0.136491846311945,-0.696214529057269,-0.554633171011773,0.578632407763166,0.0469164849229363,0.580711934343958,0.0520422583211229,-3.36830910497091,-0.858909040000549
4,83,-0.55691692972201,-0.136062309109394,-0.696214529057269,-0.554633171011773,0.496940624163161,0.0469164849229363,0.392205665847051,0.00615720457989429,-3.53775955894468,-0.805287037480287
1,84,-0.389972333093544,0.0136192380609546,-0.11874854152679,-0.579969031145965,1.41420759148459,0.328383005195937,-0.00449607778179587,-0.0510660692088305,-0.882591544278679,-0.382819235817184
2,84,-0.521297756081704,-0.0855141384490772,-0.292883124700357,-0.3784855465015,0.188920712451166,-0.318694759952823,-0.0606211021967687,0.00699487732426418,-2.5361381187056,-0.16258235788069
3,84,-0.562330048288834,-0.0307285784617224,-0.295739237930465,0.00305276196647342,-0.228334966256579,0.222208021846602,-0.521661584317149,0.0196818562234375,-1.76249766495635,-0.361268520867237
4,84,-0.415825350057841,-0.197778454769576,-0.593448516326387,0.136899098817074,0.738138006558519,0.45505956021802,0.436434749877544,-0.0827793778550297,-1.49618419517247,-1.00391824487503
1,85,0.00586644789248372,-0.0882669470689733,0.738122733993568,-0.2095361191189,0.663740873911653,-0.185958196950615,0.162028356119848,-0.006063613579431,0.0795835201358968,-0.429692905327753
2,85,-0.157433497384547,-0.308410167944609,-0.0352429963935012,0.409077890715926,-0.429257224925733,0.0262763638297344,-0.566139538523983,-0.042851078447991,-1.30278262209024,-0.149170696249473
3,85,-0.148968346961585,-0.0579066625721625,0.223434236634164,-0.521656809777255,0.890572331098701,1.0310210479963,0.391171870582857,-0.0486289019260157,1.30710997247064,0.257594308905248
4,85,-0.540199084472202,-0.024660194614114,0.259860937386763,0.538973174139425,0.130943632857155,0.45383865830509,-0.268777515919307,0.0124819057865078,0.192951309386963,-0.260552576412884
1,92,-0.289382741107245,0.0668194629114763,-0.623506908774938,0.150280391801637,-1.07338568598731,1.73596577347035,0.167834799854166,-0.0466551010152923,0.257958526502873,-0.0940508048114184
2,92,-0.216336464024731,0.150409299290594,-0.385455244418413,0.110441806704537,-1.12430276812979,1.6408497527103,0.199252814937374,-0.0521848928693114,-0.078088710726897,0.406310786992618
3,92,-0.30478214605595,0.138285751937767,-0.409198913864726,0.0373922397945866,-1.22825381335679,1.57090297535532,0.15245650975617,0.0381119423468646,0.136434910330601,0.146649304617077
4,92,-0.300385363669805,0.160013881325631,-0.31890887792914,0.0326599776483802,-0.963953645770908,1.19430685365423,-0.0655327211708951,-0.0546840201845509,-0.15609287877054,0.283054595152451
1,97,-0.0247900749793831,0.105307281578817,-0.118491500556926,0.42348470190223,-0.361036965590658,0.639995805463596,0.554539780184393,-0.00933942624620151,-0.793210345164664,-0.220005723943883
2,97,0.206345945265576,0.0802918742563323,0.138480674715067,0.648044246500127,-0.381487712136427,0.492406741965383,-0.0619524026692149,0.0196896703972421,-2.04148396896789,-0.0336266733481944
3,97,0.206339089079217,0.104501882988665,-0.0208436917436436,1.02147725083625,0.0204094603177048,0.836421295755517,0.0275224514663651,0.0597980188382792,-2.20600648032677,-0.180457399393535
4,97,-0.142253770362206,0.0502826045673814,-0.356781122886952,0.519691777347407,-0.48702262746897,0.083294384465163,-0.0694653179877371,0.106333179710063,-0.762174621928517,0.112010534527893
1,101,-0.12361285138373,-0.240004647652541,-0.227206508340098,0.590504259120628,0.717940812542794,-0.392911058607552,-0.902144969141208,0.0291417174771758,-0.694891178534908,-0.0885855231327693
2,101,-0.0684178682946814,-0.269594095199656,-0.579714191179578,0.67227958473339,-0.61843201073405,0.268419675775581,-0.452107371030741,-0.0141696237650025,-0.882719627993682,0.224033334538892
3,101,-0.0779389122122739,-0.0838077841598493,0.0171350107281401,0.509232814133152,0.0402996743007366,-0.189744024161828,0.0611910692081274,-0.019851299970716,-0.811890833830995,0.488923117861019
4,101,-0.0998285857620481,-0.0733832744925599,0.203428987721773,-0.0331922245547881,0.0488111569759643,0.642986612304162,0.149145778292001,-0.0838122450335545,0.0585455423491556,0.128610138102041
1,102,-0.0510976639633073,0.0233355465673612,-0.629977929639477,-0.133803729489109,-0.646597617678226,0.701236289864871,0.375487065641134,-0.062258008871536,-0.657507944452946,0.20294379177234
2,102,-0.28928434260912,0.0254414394120784,-0.623726860027232,-0.133803729489109,-0.646597617678226,0.601967044330184,0.125659583134487,0.00292196955307703,-0.992185710784487,0.198854401585568
3,102,-0.211183093137593,0.0254414394120784,-0.630447975943364,-0.133803729489109,-0.618480819316062,0.601967044330184,0.285768265093481,-0.00485377761223405,-0.913114036465451,0.198854401585568
4,102,-0.224331557203239,0.0315842570414692,-0.64346762934924,-0.133803729489109,-0.618480819316062,0.592387021361864,0.193640738949401,0.024212258461836,-0.913114036465451,0.278328111886655
1,103,0.472991807584593,0.238314385072416,0.258950814327834,0.322704760195034,1.39401798404494,0.347410689819822,0.00136614845600923,0.125578293910355,-0.433985110915788,0.120681708996713
2,103,0.468220184030896,0.240516694802132,0.351925141392186,0.252581062155705,1.69101510357509,0.396952886965256,-0.136527765725389,0.019689352183109,-0.699398886842799,0.120681708996713
3,103,0.468220184030896,0.239770570307543,0.348183879399818,0.252581062155705,1.80681195452437,0.362505942429733,-0.0484536406803271,-0.0905521270841062,-0.699398886842799,0.1282298176559
4,103,0.468220184030896,0.239770570307543,0.337863699282596,0.245555462905448,1.58832528118337,0.362505942429733,-0.0484536406803271,0.0219865614106765,-0.630440782226047,0.148405340139123
1,104,-0.297555291526244,0.108451728760762,0.308812097945559,-0.14478972867578,0.158023999971893,1.23272489139871,0.0274613555020636,0.0438341024758147,-0.278363855938719,-0.57376855634254
2,104,0.047107815787964,-0.195249970288705,-0.395949826220238,-0.0305033387569786,-0.578110375452583,0.261923410021632,0.123897694481824,-0.0326076922783814,0.567585751544697,0.4016001508022
3,104,0.0037961908309375,-0.207044094301576,0.346634272705876,-0.539600832262078,0.519255677217031,-0.33376626156401,-0.617519480154005,-0.0633342984745633,-0.423866345233472,-0.039123032338062
4,104,-0.381692685808703,-0.237535261312007,0.0554059324056098,-1.38508771347672,0.66348073042709,-0.814182827348626,-0.227294724204673,0.0342198093220503,1.06223097709387,0.46064973788773
1,105,0.217989185728589,0.0322428846469364,-0.286792579207782,0.186351333982878,-0.702753156160168,-0.011117311502418,0.369743618320182,-0.0361963524601519,1.55362827463961,0.302558978810045
2,105,0.247933034051406,-0.0926252671598703,0.0107832046277016,0.839701266479283,-1.48945477170182,0.224299951315355,-0.235108921348837,0.0658126589995379,2.82408614238233,0.206865032957828
3,105,0.0425890651821242,0.186013845882276,0.235167647917503,-0.158369948863425,-1.00891897634938,0.600750523547237,-0.0360139247091284,0.0377235610214225,1.59382659897271,0.0764741138427956
4,105,0.352388258081561,-0.105624348474341,-0.0610577517189008,0.0536200909689254,-0.182807662317831,0.838951055854046,-0.115192364610277,0.0498287057401993,0.58004129244267,0.619133365353923
1,106,0.345938065613388,0.26018842018937,0.53034378492066,-0.0209239010731942,1.40675666726198,0.0541269307919322,-0.198247731295353,0.057135823447015,-0.362911006259579,-0.10363621893165
2,106,0.345938065613388,0.26018842018937,0.508150088054832,-0.0344320762186586,0.992549889241207,0.123322738051359,0.00049720465931976,-0.000718206485142691,-0.47776276910329,0.0690448146504628
3,106,0.331600128405985,0.263188863223152,0.490364509120724,-0.0119972541718902,0.990629041923021,0.425723101308455,0.129714644711094,-0.0148504956724883,-0.504950252010443,-0.0866512834332007
4,106,0.310823537172711,0.237846495956128,0.331021265945655,0.046086328777993,1.20917951539474,0.00326363545976546,-0.0937093896265694,0.0237782207021173,-1.12712077809833,0.418893262511358
1,107,-0.0672977057483023,0.267035059509591,1.27752958884291,-0.241562463489132,-0.600486417324079,0.684076028689402,-0.121797793839951,0.0941742303262576,0.288740137601548,0.440470018313594
2,107,-0.491662622614592,-0.0372705823062914,-0.032352403929716,-0.579940818422953,-0.296406548299207,0.102712618993087,-0.774860552136677,0.0855637582223937,0.308829791865819,-0.144607285780863
3,107,-0.257637281407846,-0.0907693482081088,-0.0643674488551543,-0.309300359125362,-0.32991038759897,0.444686125053247,0.301316803466726,-0.00272495973199245,-0.314387952176339,0.408922657697618
4,107,0.143655475417164,0.0873579569739497,0.963387502268973,-0.128269488960758,0.489653594271087,0.285666962474384,-0.140990065880766,0.055082528405007,-1.00987746061364,0.0784221023291204
1,108,0.494424054954975,0.117068354402048,-0.347948427267094,0.85257069468589,-0.564417411528623,-0.141622386374189,0.891083325976822,-0.047272397001421,-1.20742901213029,0.144326725926161
2,108,0.479863934431221,0.117068354402048,-0.347948427267094,0.823065430621242,-0.598823536189157,-0.0606279348174649,0.843757420079321,-0.038471749239422,-1.08017432376753,0.138861732552266
3,108,0.479863934431221,0.117068354402048,-0.347948427267094,0.823065430621242,-0.523773573819852,0.0303289177869033,0.907039194023952,0.076083754616947,-1.08017432376753,0.0646069884331469
4,108,0.479863934431221,0.117068354402048,-0.331786679505342,0.823065430621242,-0.523773573819852,-0.0951116014640904,0.870035864720921,-0.0278360618229098,-1.08268511294398,0.0646069884331469
1,110,0.105481307321596,-0.04764502904303,0.587607973532893,-0.0546080988776185,-0.139079746709637,0.329476095269258,0.476699592291141,-0.0241718578435028,-0.186937608640321,0.365185887869984
2,110,-0.200037177831129,-0.383318544138292,0.202350572514126,-1.2803352575211,0.943040583475244,0.811704476115495,0.115228611961772,0.0424419571120586,-0.955561254385428,0.0588224618533157
3,110,-0.52444333150763,0.226071665547347,0.579990556946025,-0.143919696581655,0.0799312508628418,-0.382736327343027,-0.495574725086221,-0.0020119602601909,-0.467453717610019,0.773375502707133
4,110,-0.730769861385587,0.0646717569546474,-0.23370287593283,0.829712283229879,-0.936572573079164,0.434047821233438,1.03285596255275,0.0464125451096712,2.67020161328665,-0.0717165530790475
1,111,-0.262022742444682,-0.242607741154363,-0.349963359700618,-0.407185106873742,0.0765452968300464,-0.4709890062227,0.516120600483202,0.0354649155090868,-0.52362885811708,0.486515582756211
2,111,0.209538857405814,-0.410119766071232,-0.180641997467211,0.0114782146305275,-0.984504965303389,0.0513074979212984,0.240301794926203,0.0172314111535958,-0.997602646886053,0.807456609206051
3,111,-0.197980378165939,-0.120027673477755,0.354091763581221,-0.58512978092979,0.111761892126968,-0.413799213491993,0.345193830384201,0.0429962721446741,-1.31821621329584,-0.993269565037503
4,111,-0.968304210700977,-0.0951349306964431,-0.107706675753402,0.110436534803244,0.967227287884852,-0.827251627067081,-0.042432463730177,0.0548866191023371,-0.371706185246496,-0.50392116674226
1,113,0.175601487927983,-0.387186821102967,0.585904475042865,-0.27985290311443,0.764056122604808,0.226095017273189,-0.973494207031595,0.0563651048675425,2.31783919697449,0.438544135342599
2,113,-0.0924788839479607,0.0015545438487855,0.474524728113687,-0.150992205483749,-0.742606031175589,-0.207197228026766,-0.520088612643847,-0.0206910886570716,-0.474067085083169,0.265413571803162
3,113,-0.874291576864133,0.0313981460822195,0.172007852944831,-0.179961100997834,1.12697310811958,-0.249135076717794,-0.660730876980888,0.00247637754729584,0.13654986233691,-1.13075146677471
4,113,-0.112130648920582,0.175726920014013,0.731849710667444,-0.281417875700361,-0.270880017855352,-0.900435220086197,0.17253593506582,-0.13191483510777,0.699794905305687,0.204092291317187
1,114,-0.268791514082681,0.0866260001251183,0.287205457978311,-0.232779350622195,0.431384845623645,-1.11375020692004,-0.944765826992864,-0.0274864208626852,-1.16360966760203,0.460279152822577
2,114,-0.381584284023641,0.0682419316324402,0.121278626697657,-0.48403946857963,0.456384152285753,0.323215403028088,0.0817487503792577,-0.012447380736197,-0.0137185541749143,0.303968603454445
3,114,-0.720075504345472,-0.0241554147911764,-0.291930621101736,0.160582220028626,-0.522677711162633,0.0300603294050661,-0.0825020888598834,-0.00263365702701462,-1.24489153747346,0.60037005337596
4,114,0.313405696855472,-0.212209393780914,0.0181631210841675,-0.0261912418122843,-0.452109071978702,-0.247735596298144,-0.430833660692006,0.0398039658605263,-1.49359129480111,-0.00382446724341995
1,115,-0.476735889865428,-0.29950735972997,-0.125610343383933,-0.0807687525684944,-1.92403639091372,-0.277292177303821,0.268921610932881,0.0718843569295019,1.6735513777956,0.202252898432855
2,115,0.207344436278635,-0.018052798892088,0.512359796714022,-0.165350315911225,-0.520539800471769,0.551911697389264,-0.0596256999020834,-0.0141728552112601,0.354964830791944,-0.634731171218533
3,115,-0.122722204719764,-0.128337754297543,-0.487838630725222,-0.0373653174291671,0.32332871534705,-0.904526219750859,-0.518579376710516,0.0651479274899868,2.4432046814121,-0.178116582303686
4,115,0.0454361551290616,-0.445809983959065,0.409284506791343,0.57249176255466,-1.52119165105642,0.550180724048334,-0.528367967911153,0.0967894901239737,-0.921440122638352,-0.124775321965402
1,116,0.237849406471804,-0.071186823120483,0.0902476281814725,-0.610459439783017,0.329132301670242,0.65130297273139,0.0451761007332494,0.0397257793903516,0.0364812490112986,0.196434063863551
2,116,-0.60103526890656,-0.139632935383483,-0.708450264320079,0.078391912742376,0.980063135939513,0.2953941844475,0.716506265015964,0.148091483474047,-1.78314886909469,0.613629989509835
3,116,-0.207364227675589,0.149021677404586,0.280574711818788,-0.663552246220076,0.198263957519817,0.469377464304672,0.196386624738394,0.0357035022680451,0.185886619700478,0.20182290755408
4,116,-0.210842673760517,0.118248772621108,0.158001279860766,0.0471713123668677,-0.255665230584762,1.2265038884021,-0.392687357103957,0.0472577600774059,-1.59085393754182,0.508084770273096
1,117,-0.277905173230736,0.308131394528024,-0.01880822512579,-0.141575001360377,0.310932297705083,0.769478995598577,0.23336503491216,0.0439307373799463,-1.97311518911647,-0.229890340079392
2,117,-0.244429518252197,0.308165103694505,0.000487339544771134,-0.0125386016509873,0.329210100301058,1.12516509175713,0.258560643909942,-0.0352361300977272,-2.04087393892347,-0.443148004702871
3,117,-0.295865802289219,0.319352809150062,0.000487339544771134,-0.0864498961762722,0.304118301059985,1.00073493531462,0.252190015725914,0.0482523986702337,-2.26156622558163,-0.342074590063048
4,117,-0.298705725303264,0.319352809150062,0.000487339544771134,-0.0864498961762722,0.304118301059985,1.00073493531462,0.252190015725914,0.00867246186234295,-2.00501689411197,-0.40183684186288
1,118,-0.541235768932794,0.112018535859667,-0.269544610953643,0.171457017160784,-0.659952825329082,0.865428087451633,0.0702334334280306,0.00365625364264634,-1.79344844985227,0.740078486117098
2,118,0.252563820589158,-0.234088699942969,-0.438523547255763,-0.012118762339653,-0.534493607604577,0.900396441612134,-0.347455265029241,0.0161432170960941,3.31519182548676,-0.330243930201344
3,118,0.209813887427574,-0.067422753293699,-0.499594516708298,0.204894756099414,0.871279014272791,1.42516155038787,-0.107789187036282,0.0626762628525955,-0.825389873283127,0.553780912187235
4,118,0.787854024164139,-0.205375255116553,0.289863347617224,-0.382123775413376,-0.535779478340045,0.356821116251763,0.0361319483822151,-0.00088680521703496,0.927430840834026,-0.722838254362239
1,120,-0.178509987009152,0.353436225514271,0.753885494479016,-0.674764416846595,-0.302778115343886,0.662058454569426,-0.349137185050038,-0.0356250612636554,1.26554360695107,-0.137790083703415
2,120,-0.0527354370590778,0.0261914986982513,0.215827741031561,0.128247560049033,-1.396212820963,-0.325326180551563,-1.18249105133553,-0.0900769959808178,-0.48104435209362,0.290168949963441
3,120,0.0927177967695523,0.0212446006056551,0.46420000512115,0.422269590088112,-0.4348047025371,0.528389122417509,-0.294492896269629,0.0977533760993496,-2.2699654694103,-0.575092849795009
4,120,-0.0437948061588756,-0.0348327439451534,0.111014002844026,0.115513011832674,0.0558086478818636,-0.444349909805797,0.244178071512326,-0.00945845002242623,3.38489097702288,0.687937913299275
1,121,0.278240924483358,-0.0538902043634141,0.52675110254767,-0.0994606606340344,0.799618062604565,0.359655570069617,-0.0690060318427655,-0.126535773379448,-1.03847428258841,0.0692027059818722
2,121,0.338611417199314,0.053838519737791,0.424269008614719,0.0160428039631492,-0.00727374466875064,0.685984846505966,0.100893077208535,-0.051083260498929,-0.563723060828971,0.0430316741327628
3,121,0.0780314690402391,0.106192613069556,-0.0664732959343047,-0.316364964719578,0.220716035591003,0.700600076591947,0.236960203231319,-0.0244749800436979,1.23438398832281,0.0551399782238507
4,121,0.259675767141376,-0.0645558431697059,0.0903320972621869,-0.390263364307318,0.732785486537289,0.608697113906107,0.656454167551261,-0.028308463389097,0.226910384901579,0.227912008493166
1,124,-0.326361544784071,-0.329337812195294,-0.196442342072598,0.271847617747412,0.641483770502849,-0.933608619141775,0.489999113215782,0.131503194302294,1.96179825582998,0.245856557992359
2,124,-0.107335661794028,-0.103626688457203,0.474517262306024,0.241672707293092,0.171817846962126,0.568300643656036,-0.088526772744948,0.0535535747752084,1.98866277310707,-0.136765870230955
